Datetime;Spot;day_cat
201912070200;0.06;2
201912070300;-4.97;2
201912070400;-7.17;2
201912070500;0.07;2
201912070600;-2.44;2
201912070700;25.63;2
201912070800;27.39;2
201912070900;34.18;2
201912071000;33.57;2
201912071100;36.5;2
201912071200;35.01;2
201912071300;33.07;2
201912071400;35.37;2
201912071500;38.03;2
201912071600;39.04;2
201912071700;41.29;2
201912071800;42.68;2
201912071900;39.97;2
201912072000;35.17;2
201912072100;34.21;2
201912072200;33.81;2
201912072300;28.72;2
201912080000;1.34;3
201912080100;-0.26;3
201912080200;-11.71;3
201912080300;-14.72;3
201912080400;-39.98;3
201912080500;-49.91;3
201912080600;-50.43;3
201912080700;-49.95;3
201912080800;-49.91;3
201912080900;-49.92;3
201912081000;-49.98;3
201912081100;-35.34;3
201912081200;-22.41;3
201912081300;-2.01;3
201912081400;-0.08;3
201912081500;0.35;3
201912081600;4.13;3
201912081700;15.23;3
201912081800;14;3
201912081900;12.08;3
201912082000;0.44;3
201912082100;0.07;3
201912082200;0.49;3
201912082300;-14.72;3
201912090000;-11.1;1
201912090100;-15.1;1
201912090200;-16.09;1
201912090300;-14.99;1
201912090400;-12.76;1
201912090500;-5.85;1
201912090600;27.23;1
201912090700;38.57;1
201912090800;39.99;1
201912090900;39.77;1
201912091000;39.58;1
201912091100;39.73;1
201912091200;39.91;1
201912091300;39.93;1
201912091400;39.97;1
201912091500;39.58;1
201912091600;40.17;1
201912091700;40.68;1
201912091800;39.22;1
201912091900;37.95;1
201912092000;29.1;1
201912092100;25.89;1
201912092200;25.31;1
201912092300;14.08;1
201912100000;26.02;1
201912100100;25.74;1
201912100200;25.85;1
201912100300;28.53;1
201912100400;30.99;1
201912100500;35.51;1
201912100600;46.11;1
201912100700;53.1;1
201912100800;56.38;1
201912100900;54.93;1
201912101000;51;1
201912101100;49.9;1
201912101200;47.34;1
201912101300;46.99;1
201912101400;46.87;1
201912101500;46.55;1
201912101600;45.41;1
201912101700;48.96;1
201912101800;39.84;1
201912101900;36.3;1
201912102000;35.22;1
201912102100;33.02;1
201912102200;29.78;1
201912102300;23.83;1
201912110000;17.85;1
201912110100;2.4;1
201912110200;0.09;1
201912110300;0.34;1
201912110400;20.57;1
201912110500;25.92;1
201912110600;32.31;1
201912110700;37.92;1
201912110800;40.95;1
201912110900;41.9;1
201912111000;44.15;1
201912111100;50.4;1
201912111200;50.6;1
201912111300;51.82;1
201912111400;51.29;1
201912111500;51.79;1
201912111600;52.86;1
201912111700;60.23;1
201912111800;56.36;1
201912111900;53.61;1
201912112000;48.3;1
201912112100;44.7;1
201912112200;41.34;1
201912112300;37.17;1
201912120000;37;1
201912120100;35.83;1
201912120200;35.02;1
201912120300;34.65;1
201912120400;35.18;1
201912120500;36.98;1
201912120600;49;1
201912120700;57.64;1
201912120800;61.6;1
201912120900;60.1;1
201912121000;54;1
201912121100;49.69;1
201912121200;49;1
201912121300;47.01;1
201912121400;47.19;1
201912121500;48.88;1
201912121600;47.76;1
201912121700;52.13;1
201912121800;47.05;1
201912121900;41.16;1
201912122000;38.48;1
201912122100;36.13;1
201912122200;35.07;1
201912122300;34.27;1
201912130000;28.64;1
201912130100;27.71;1
201912130200;23.34;1
201912130300;11.27;1
201912130400;16.25;1
201912130500;25.05;1
201912130600;32.83;1
201912130700;39.6;1
201912130800;43.99;1
201912130900;43.9;1
201912131000;40.82;1
201912131100;41.65;1
201912131200;43.91;1
201912131300;43.99;1
201912131400;40.7;1
201912131500;42.92;1
201912131600;45.04;1
201912131700;50.88;1
201912131800;46.71;1
201912131900;43.05;1
201912132000;39.02;1
201912132100;36.51;1
201912132200;35.04;1
201912132300;33.96;1
201912140000;34.39;2
201912140100;29.11;2
201912140200;27.6;2
201912140300;25.5;2
201912140400;21.92;2
201912140500;20.08;2
201912140600;21.91;2
201912140700;26.73;2
201912140800;31.97;2
201912140900;30.65;2
201912141000;28.99;2
201912141100;27.97;2
201912141200;23.93;2
201912141300;15.23;2
201912141400;15.93;2
201912141500;17.04;2
201912141600;23.84;2
201912141700;27.8;2
201912141800;29.05;2
201912141900;25.83;2
201912142000;13.85;2
201912142100;15.64;2
201912142200;18.15;2
201912142300;4.39;2
201912150000;0.32;3
201912150100;1.52;3
201912150200;2.3;3
201912150300;3.9;3
201912150400;2.2;3
201912150500;0.97;3
201912150600;-5.12;3
201912150700;-4.95;3
201912150800;-0.07;3
201912150900;0.1;3
201912151000;-0.94;3
201912151100;8.47;3
201912151200;5.83;3
201912151300;5.29;3
201912151400;10.01;3
201912151500;20.82;3
201912151600;27.18;3
201912151700;33.51;3
201912151800;31.36;3
201912151900;35.63;3
201912152000;34.29;3
201912152100;29.1;3
201912152200;32.8;3
201912152300;29.83;3
201912160000;29.46;1
201912160100;30.18;1
201912160200;30.91;1
201912160300;29.49;1
201912160400;29.19;1
201912160500;31.77;1
201912160600;38.87;1
201912160700;50.01;1
201912160800;44.74;1
201912160900;42;1
201912161000;41.2;1
201912161100;41.84;1
201912161200;42.11;1
201912161300;44.72;1
201912161400;46.03;1
201912161500;47.34;1
201912161600;50;1
201912161700;52.01;1
201912161800;51.96;1
201912161900;48.61;1
201912162000;43.5;1
201912162100;40.1;1
201912162200;38.08;1
201912162300;36;1
201912170000;32.71;1
201912170100;31.9;1
201912170200;30.5;1
201912170300;29.19;1
201912170400;29.4;1
201912170500;31.25;1
201912170600;35.74;1
201912170700;44.17;1
201912170800;49.5;1
201912170900;42.35;1
201912171000;40.15;1
201912171100;38.23;1
201912171200;38.88;1
201912171300;39.05;1
201912171400;39.6;1
201912171500;42.52;1
201912171600;42.57;1
201912171700;42.83;1
201912171800;38.79;1
201912171900;36.74;1
201912172000;33.99;1
201912172100;32.69;1
201912172200;30.28;1
201912172300;28.15;1
201912180000;21.95;1
201912180100;25.39;1
201912180200;26.35;1
201912180300;26.04;1
201912180400;28.39;1
201912180500;30.19;1
201912180600;36.19;1
201912180700;42.05;1
201912180800;47.45;1
201912180900;45.71;1
201912181000;44.48;1
201912181100;48.14;1
201912181200;46.45;1
201912181300;46.79;1
201912181400;47.85;1
201912181500;47.9;1
201912181600;51;1
201912181700;54.19;1
201912181800;51;1
201912181900;46.3;1
201912182000;43.85;1
201912182100;39.15;1
201912182200;35.9;1
201912182300;32.19;1
201912190000;29.08;1
201912190100;26.41;1
201912190200;26.72;1
201912190300;24.8;1
201912190400;25.97;1
201912190500;27.24;1
201912190600;31.56;1
201912190700;40;1
201912190800;42.95;1
201912190900;39.62;1
201912191000;37.86;1
201912191100;37.69;1
201912191200;36.87;1
201912191300;37.41;1
201912191400;38.01;1
201912191500;38.72;1
201912191600;40.46;1
201912191700;40.31;1
201912191800;39.91;1
201912191900;38.95;1
201912192000;35.69;1
201912192100;35.09;1
201912192200;32.95;1
201912192300;27.22;1
201912200000;26.56;1
201912200100;25.95;1
201912200200;23.3;1
201912200300;19.01;1
201912200400;24.59;1
201912200500;25.03;1
201912200600;26.92;1
201912200700;32.57;1
201912200800;35.4;1
201912200900;33.01;1
201912201000;30.67;1
201912201100;30.04;1
201912201200;28.17;1
201912201300;26.84;1
201912201400;27;1
201912201500;30.28;1
201912201600;33.51;1
201912201700;37.29;1
201912201800;37.48;1
201912201900;37;1
201912202000;34.01;1
201912202100;27.33;1
201912202200;26.97;1
201912202300;26.82;1
201912210000;18.11;2
201912210100;13.61;2
201912210200;10;2
201912210300;9.15;2
201912210400;7.82;2
201912210500;12.83;2
201912210600;21.36;2
201912210700;27.48;2
201912210800;31.23;2
201912210900;35.9;2
201912211000;35.94;2
201912211100;35.99;2
201912211200;36.07;2
201912211300;35.95;2
201912211400;36.21;2
201912211500;36.99;2
201912211600;39.83;2
201912211700;42.2;2
201912211800;37.76;2
201912211900;36.92;2
201912212000;31.98;2
201912212100;30.2;2
201912212200;28.01;2
201912212300;23.04;2
201912220000;18.43;3
201912220100;8.39;3
201912220200;12.2;3
201912220300;5.52;3
201912220400;4.25;3
201912220500;6.58;3
201912220600;9.31;3
201912220700;19.42;3
201912220800;28.07;3
201912220900;33.04;3
201912221000;35.64;3
201912221100;37.6;3
201912221200;37.54;3
201912221300;37.08;3
201912221400;37.33;3
201912221500;37.09;3
201912221600;39.01;3
201912221700;40;3
201912221800;38.68;3
201912221900;37;3
201912222000;34.77;3
201912222100;31.78;3
201912222200;28.01;3
201912222300;18.67;3
201912230000;6.89;1
201912230100;-0.31;1
201912230200;-4.85;1
201912230300;-6.75;1
201912230400;-5.39;1
201912230500;2.16;1
201912230600;22.84;1
201912230700;30.6;1
201912230800;35;1
201912230900;37;1
201912231000;36.51;1
201912231100;34;1
201912231200;32.66;1
201912231300;30.75;1
201912231400;35.9;1
201912231500;37.42;1
201912231600;37.18;1
201912231700;40;1
201912231800;40.93;1
201912231900;38.9;1
201912232000;35.98;1
201912232100;29.2;1
201912232200;27.26;1
201912232300;14.03;1
201912240000;0.4;1
201912240100;-2.99;1
201912240200;-5.19;1
201912240300;-7.45;1
201912240400;-4.99;1
201912240500;-1.7;1
201912240600;-3.23;1
201912240700;14.92;1
201912240800;25.39;1
201912240900;29.47;1
201912241000;30.65;1
201912241100;30.78;1
201912241200;31.05;1
201912241300;31.75;1
201912241400;34.97;1
201912241500;37.17;1
201912241600;37.77;1
201912241700;40;1
201912241800;36.51;1
201912241900;34.03;1
201912242000;28.38;1
201912242100;27.87;1
201912242200;27.01;1
201912242300;19.8;1
201912250000;22.95;4
201912250100;19.5;4
201912250200;15.84;4
201912250300;11.96;4
201912250400;10.07;4
201912250500;16.67;4
201912250600;10.1;4
201912250700;17.81;4
201912250800;26.45;4
201912250900;33.1;4
201912251000;31.62;4
201912251100;32.86;4
201912251200;30.88;4
201912251300;29.65;4
201912251400;30.54;4
201912251500;35.44;4
201912251600;36.3;4
201912251700;37.37;4
201912251800;36.45;4
201912251900;35.46;4
201912252000;32.93;4
201912252100;33.65;4
201912252200;34.28;4
201912252300;32.09;4
201912260000;27.95;4
201912260100;26.35;4
201912260200;26.34;4
201912260300;25.58;4
201912260400;26.33;4
201912260500;28.37;4
201912260600;27.14;4
201912260700;26.78;4
201912260800;30;4
201912260900;34.47;4
201912261000;34.95;4
201912261100;35.71;4
201912261200;35.69;4
201912261300;34.96;4
201912261400;36.83;4
201912261500;38.53;4
201912261600;39.75;4
201912261700;42.55;4
201912261800;42.64;4
201912261900;40.92;4
201912262000;37.24;4
201912262100;36.78;4
201912262200;36.45;4
201912262300;34.75;4
201912270000;31.17;2
201912270100;30.02;2
201912270200;28.67;2
201912270300;28.7;2
201912270400;29.19;2
201912270500;31.03;2
201912270600;33.1;2
201912270700;38.89;2
201912270800;38.55;2
201912270900;40;2
201912271000;40;2
201912271100;40.47;2
201912271200;40.15;2
201912271300;40.41;2
201912271400;42.2;2
201912271500;45.13;2
201912271600;46.53;2
201912271700;49.38;2
201912271800;44.88;2
201912271900;43.99;2
201912272000;39.52;2
201912272100;36.67;2
201912272200;35.38;2
201912272300;33.57;2
201912280000;30.17;2
201912280100;29.5;2
201912280200;29.43;2
201912280300;28.2;2
201912280400;28.53;2
201912280500;27.4;2
201912280600;29.2;2
201912280700;31.63;2
201912280800;34.61;2
201912280900;36.82;2
201912281000;35.61;2
201912281100;35.05;2
201912281200;34.7;2
201912281300;33.78;2
201912281400;34.91;2
201912281500;35.86;2
201912281600;39.86;2
201912281700;40.79;2
201912281800;43.75;2
201912281900;43.29;2
201912282000;39.62;2
201912282100;35.39;2
201912282200;34.75;2
201912282300;30.17;2
201912290000;30.6;3
201912290100;28.1;3
201912290200;26.92;3
201912290300;22.85;3
201912290400;20.97;3
201912290500;21.31;3
201912290600;22.72;3
201912290700;25.1;3
201912290800;27.52;3
201912290900;30.04;3
201912291000;30.6;3
201912291100;30.93;3
201912291200;32.03;3
201912291300;30.61;3
201912291400;30.8;3
201912291500;32.86;3
201912291600;33.97;3
201912291700;39.53;3
201912291800;41.16;3
201912291900;39.6;3
201912292000;38.14;3
201912292100;32;3
201912292200;30.11;3
201912292300;25.52;3
201912300000;11.07;1
201912300100;11.84;1
201912300200;6.16;1
201912300300;1.4;1
201912300400;4.81;1
201912300500;16.43;1
201912300600;26.9;1
201912300700;30.38;1
201912300800;32.04;1
201912300900;31.9;1
201912301000;29.06;1
201912301100;26.94;1
201912301200;30.3;1
201912301300;30.61;1
201912301400;31.53;1
201912301500;33.61;1
201912301600;35.25;1
201912301700;38.09;1
201912301800;39.35;1
201912301900;31.58;1
201912302000;30.68;1
201912302100;29.67;1
201912302200;29.68;1
201912302300;24.33;1
201912310000;24.14;1
201912310100;22.12;1
201912310200;13.01;1
201912310300;4.97;1
201912310400;9.81;1
201912310500;18.37;1
201912310600;23.5;1
201912310700;27.17;1
201912310800;36.56;1
201912310900;40.43;1
201912311000;32.22;1
201912311100;38.98;1
201912311200;38.6;1
201912311300;37.9;1
201912311400;38;1
201912311500;39.58;1
201912311600;42.28;1
201912311700;46.06;1
201912311800;47.73;1
201912311900;46;1
201912312000;42.2;1
201912312100;39.74;1
201912312200;38.88;1
201912312300;37.39;1
202001010000;41.88;4
202001010100;38.6;4
202001010200;36.55;4
202001010300;32.32;4
202001010400;30.85;4
202001010500;30.14;4
202001010600;30.17;4
202001010700;30;4
202001010800;30.65;4
202001010900;30.65;4
202001011000;30.27;4
202001011100;30.34;4
202001011200;30.99;4
202001011300;30.04;4
202001011400;30.75;4
202001011500;32.11;4
202001011600;35.98;4
202001011700;40.4;4
202001011800;44.05;4
202001011900;43.15;4
202001012000;43.45;4
202001012100;40.68;4
202001012200;40.27;4
202001012300;34.85;4
202001020000;35.4;1
202001020100;31.98;1
202001020200;30.5;1
202001020300;28.79;1
202001020400;28.42;1
202001020500;28.75;1
202001020600;34.16;1
202001020700;42.07;1
202001020800;44.89;1
202001020900;45.26;1
202001021000;45.57;1
202001021100;45.09;1
202001021200;45.16;1
202001021300;44.9;1
202001021400;44.06;1
202001021500;44.84;1
202001021600;44.4;1
202001021700;46.05;1
202001021800;46.72;1
202001021900;45.26;1
202001022000;39.32;1
202001022100;34.06;1
202001022200;32.22;1
202001022300;24.99;1
202001030000;21.47;1
202001030100;13.04;1
202001030200;1.53;1
202001030300;0.14;1
202001030400;0.85;1
202001030500;9.92;1
202001030600;24.48;1
202001030700;26.68;1
202001030800;28.81;1
202001030900;29.28;1
202001031000;28.85;1
202001031100;31.8;1
202001031200;37.94;1
202001031300;37.9;1
202001031400;38.11;1
202001031500;37.91;1
202001031600;38.44;1
202001031700;40.47;1
202001031800;41.35;1
202001031900;33.37;1
202001032000;28.89;1
202001032100;27.7;1
202001032200;25.7;1
202001032300;22.04;1
202001040000;22.9;2
202001040100;15.95;2
202001040200;16.63;2
202001040300;6.45;2
202001040400;3.83;2
202001040500;0.12;2
202001040600;0.07;2
202001040700;19.07;2
202001040800;17.49;2
202001040900;23.98;2
202001041000;8.8;2
202001041100;17.95;2
202001041200;19.5;2
202001041300;13.74;2
202001041400;17.42;2
202001041500;20.38;2
202001041600;25.08;2
202001041700;28.88;2
202001041800;32.02;2
202001041900;35.35;2
202001042000;29.98;2
202001042100;34.46;2
202001042200;39.75;2
202001042300;37.95;2
202001050000;33.1;3
202001050100;32.28;3
202001050200;31.18;3
202001050300;30.1;3
202001050400;29.96;3
202001050500;29.88;3
202001050600;30.38;3
202001050700;31.15;3
202001050800;32.09;3
202001050900;34.27;3
202001051000;37.53;3
202001051100;38.99;3
202001051200;38.15;3
202001051300;35.37;3
202001051400;34.44;3
202001051500;36.1;3
202001051600;40.59;3
202001051700;44.68;3
202001051800;46.16;3
202001051900;44.62;3
202001052000;39.5;3
202001052100;35.76;3
202001052200;36.49;3
202001052300;30.49;3
202001060000;29.16;1
202001060100;29;1
202001060200;29.08;1
202001060300;27.72;1
202001060400;27.03;1
202001060500;28.98;1
202001060600;33.18;1
202001060700;43.13;1
202001060800;44.52;1
202001060900;44.96;1
202001061000;44;1
202001061100;42.46;1
202001061200;41.3;1
202001061300;40.51;1
202001061400;41.22;1
202001061500;43.28;1
202001061600;43.68;1
202001061700;47.9;1
202001061800;48.91;1
202001061900;45.04;1
202001062000;40.28;1
202001062100;33.89;1
202001062200;33.58;1
202001062300;32.41;1
202001070000;30.75;1
202001070100;31.03;1
202001070200;29.88;1
202001070300;29;1
202001070400;29.65;1
202001070500;31.78;1
202001070600;40.87;1
202001070700;49.01;1
202001070800;51.09;1
202001070900;51.12;1
202001071000;49.83;1
202001071100;49.16;1
202001071200;48.43;1
202001071300;47.99;1
202001071400;47.41;1
202001071500;45.87;1
202001071600;45.9;1
202001071700;47.96;1
202001071800;48.11;1
202001071900;43.63;1
202001072000;33.6;1
202001072100;32.93;1
202001072200;31.29;1
202001072300;26.28;1
202001080000;18.95;1
202001080100;4.96;1
202001080200;0.1;1
202001080300;0.11;1
202001080400;1.75;1
202001080500;20.74;1
202001080600;25.57;1
202001080700;32.47;1
202001080800;33.07;1
202001080900;33.05;1
202001081000;34.18;1
202001081100;39.63;1
202001081200;41.35;1
202001081300;44.83;1
202001081400;46.04;1
202001081500;46.33;1
202001081600;47.9;1
202001081700;51.21;1
202001081800;55.92;1
202001081900;53.69;1
202001082000;48.1;1
202001082100;44.92;1
202001082200;41.67;1
202001082300;39.41;1
202001090000;34.08;1
202001090100;32.2;1
202001090200;32.56;1
202001090300;32.35;1
202001090400;29;1
202001090500;30.86;1
202001090600;38.95;1
202001090700;46.86;1
202001090800;47.92;1
202001090900;45.68;1
202001091000;43.61;1
202001091100;40;1
202001091200;37.06;1
202001091300;33.45;1
202001091400;32.2;1
202001091500;31.86;1
202001091600;32.59;1
202001091700;42.85;1
202001091800;41.73;1
202001091900;40.31;1
202001092000;32.96;1
202001092100;30.72;1
202001092200;31.02;1
202001092300;29.14;1
202001100000;26.94;1
202001100100;26.59;1
202001100200;25.81;1
202001100300;25.89;1
202001100400;26.2;1
202001100500;26.95;1
202001100600;28.95;1
202001100700;43.29;1
202001100800;47.4;1
202001100900;40.63;1
202001101000;36.26;1
202001101100;32.05;1
202001101200;28.64;1
202001101300;28.45;1
202001101400;28.23;1
202001101500;29.56;1
202001101600;36.43;1
202001101700;45;1
202001101800;46.73;1
202001101900;45.94;1
202001102000;45.02;1
202001102100;41.29;1
202001102200;39.9;1
202001102300;33.04;1
202001110000;35.01;2
202001110100;34;2
202001110200;31.43;2
202001110300;29.14;2
202001110400;28.86;2
202001110500;28.43;2
202001110600;29.22;2
202001110700;31.22;2
202001110800;35.68;2
202001110900;40;2
202001111000;38.01;2
202001111100;37.9;2
202001111200;36.08;2
202001111300;32.96;2
202001111400;31.1;2
202001111500;32.25;2
202001111600;32.55;2
202001111700;40.56;2
202001111800;34.46;2
202001111900;30.01;2
202001112000;25.74;2
202001112100;23.73;2
202001112200;25.24;2
202001112300;20.96;2
202001120000;22.82;3
202001120100;19.37;3
202001120200;18.36;3
202001120300;18.34;3
202001120400;18.16;3
202001120500;18.66;3
202001120600;17.39;3
202001120700;18.22;3
202001120800;22.1;3
202001120900;23.93;3
202001121000;24.23;3
202001121100;24.84;3
202001121200;24.45;3
202001121300;22.46;3
202001121400;20.05;3
202001121500;21.48;3
202001121600;24.71;3
202001121700;26.5;3
202001121800;26.68;3
202001121900;26.16;3
202001122000;25.62;3
202001122100;25.53;3
202001122200;27.1;3
202001122300;26.14;3
202001130000;21.82;1
202001130100;23.98;1
202001130200;25.23;1
202001130300;24.85;1
202001130400;25.01;1
202001130500;27.32;1
202001130600;38.4;1
202001130700;48.64;1
202001130800;52.93;1
202001130900;49.89;1
202001131000;48.89;1
202001131100;47.2;1
202001131200;47;1
202001131300;45.95;1
202001131400;45;1
202001131500;45.96;1
202001131600;43.68;1
202001131700;46.81;1
202001131800;45.27;1
202001131900;42.55;1
202001132000;31.9;1
202001132100;26.68;1
202001132200;25.96;1
202001132300;23.4;1
202001140000;22.59;1
202001140100;16.5;1
202001140200;8.89;1
202001140300;1.52;1
202001140400;1.58;1
202001140500;14.13;1
202001140600;25.23;1
202001140700;27.13;1
202001140800;28.55;1
202001140900;27.68;1
202001141000;27.42;1
202001141100;27.43;1
202001141200;27.68;1
202001141300;29.56;1
202001141400;32;1
202001141500;32.74;1
202001141600;30.38;1
202001141700;38;1
202001141800;30.32;1
202001141900;26.94;1
202001142000;25.74;1
202001142100;23.82;1
202001142200;22.3;1
202001142300;12.4;1
202001150000;16.14;1
202001150100;5.06;1
202001150200;0.11;1
202001150300;1.77;1
202001150400;7.13;1
202001150500;17.86;1
202001150600;25.18;1
202001150700;35.52;1
202001150800;36.56;1
202001150900;33.33;1
202001151000;25.34;1
202001151100;24.98;1
202001151200;25.05;1
202001151300;25.12;1
202001151400;25.24;1
202001151500;30.17;1
202001151600;29.98;1
202001151700;36.49;1
202001151800;35.46;1
202001151900;35.28;1
202001152000;33.65;1
202001152100;29.57;1
202001152200;33.59;1
202001152300;30.46;1
202001160000;28.38;1
202001160100;30.26;1
202001160200;29.92;1
202001160300;29.39;1
202001160400;29.64;1
202001160500;31.1;1
202001160600;39.04;1
202001160700;45.42;1
202001160800;52.4;1
202001160900;47;1
202001161000;43.51;1
202001161100;42.1;1
202001161200;40.36;1
202001161300;41.16;1
202001161400;42.91;1
202001161500;46;1
202001161600;46.45;1
202001161700;44.61;1
202001161800;43.15;1
202001161900;38.86;1
202001162000;33.42;1
202001162100;30.8;1
202001162200;31.56;1
202001162300;28.64;1
202001170000;27.36;1
202001170100;27.16;1
202001170200;26.58;1
202001170300;25.71;1
202001170400;26.01;1
202001170500;27.97;1
202001170600;31.09;1
202001170700;40.2;1
202001170800;43.8;1
202001170900;42.94;1
202001171000;42.34;1
202001171100;40.79;1
202001171200;41.04;1
202001171300;39.94;1
202001171400;39.02;1
202001171500;43.01;1
202001171600;42.8;1
202001171700;45.79;1
202001171800;46;1
202001171900;44.66;1
202001172000;40.99;1
202001172100;33.9;1
202001172200;33.38;1
202001172300;33;1
202001180000;22.15;2
202001180100;24.86;2
202001180200;22.24;2
202001180300;25.36;2
202001180400;25.39;2
202001180500;25.96;2
202001180600;22.99;2
202001180700;28.46;2
202001180800;28.1;2
202001180900;37.73;2
202001181000;35.21;2
202001181100;33.34;2
202001181200;29.2;2
202001181300;31.55;2
202001181400;34.78;2
202001181500;35.09;2
202001181600;37.27;2
202001181700;41.3;2
202001181800;43.04;2
202001181900;41.91;2
202001182000;38.59;2
202001182100;35.13;2
202001182200;33.48;2
202001182300;31.22;2
202001190000;33.1;3
202001190100;30.67;3
202001190200;29.47;3
202001190300;28.79;3
202001190400;27.71;3
202001190500;27.26;3
202001190600;27.82;3
202001190700;30.01;3
202001190800;31.47;3
202001190900;35.2;3
202001191000;35.2;3
202001191100;34.47;3
202001191200;33.36;3
202001191300;29.9;3
202001191400;29.92;3
202001191500;30.86;3
202001191600;33.07;3
202001191700;42.98;3
202001191800;44.24;3
202001191900;43.89;3
202001192000;41.14;3
202001192100;36.74;3
202001192200;40;3
202001192300;36.15;3
202001200000;34.24;1
202001200100;34.01;1
202001200200;33.08;1
202001200300;32.1;1
202001200400;31.5;1
202001200500;34.23;1
202001200600;45.63;1
202001200700;55.97;1
202001200800;60;1
202001200900;57.01;1
202001201000;50.63;1
202001201100;48.17;1
202001201200;43.96;1
202001201300;43.02;1
202001201400;43.11;1
202001201500;44.95;1
202001201600;46;1
202001201700;55.91;1
202001201800;57.05;1
202001201900;54.02;1
202001202000;48.68;1
202001202100;41.51;1
202001202200;40;1
202001202300;34.03;1
202001210000;33.17;1
202001210100;33.01;1
202001210200;32.28;1
202001210300;32.42;1
202001210400;32.9;1
202001210500;33;1
202001210600;37.98;1
202001210700;49.77;1
202001210800;52.36;1
202001210900;48.07;1
202001211000;42.1;1
202001211100;39.11;1
202001211200;37.29;1
202001211300;38.1;1
202001211400;42.6;1
202001211500;47.71;1
202001211600;49.97;1
202001211700;55.81;1
202001211800;55.29;1
202001211900;50.7;1
202001212000;43.75;1
202001212100;40.42;1
202001212200;37.52;1
202001212300;33.01;1
202001220000;34.7;1
202001220100;33.87;1
202001220200;32.6;1
202001220300;32.42;1
202001220400;32.64;1
202001220500;33;1
202001220600;39.12;1
202001220700;49.26;1
202001220800;56.53;1
202001220900;50.5;1
202001221000;46.27;1
202001221100;45.02;1
202001221200;42.82;1
202001221300;43.45;1
202001221400;49.96;1
202001221500;52.4;1
202001221600;55.63;1
202001221700;62.07;1
202001221800;65.09;1
202001221900;59.58;1
202001222000;52.52;1
202001222100;47.01;1
202001222200;43.99;1
202001222300;41.2;1
202001230000;40.1;1
202001230100;39.23;1
202001230200;38.34;1
202001230300;36.32;1
202001230400;36.6;1
202001230500;41.97;1
202001230600;47;1
202001230700;58.74;1
202001230800;66.62;1
202001230900;64.86;1
202001231000;61.68;1
202001231100;57.42;1
202001231200;55.36;1
202001231300;53.68;1
202001231400;51.2;1
202001231500;53.54;1
202001231600;54.75;1
202001231700;62.35;1
202001231800;68.64;1
202001231900;60.4;1
202001232000;55.53;1
202001232100;47.16;1
202001232200;43.9;1
202001232300;41.51;1
202001240000;36.23;1
202001240100;37.6;1
202001240200;36.76;1
202001240300;35.1;1
202001240400;36.47;1
202001240500;36.66;1
202001240600;44.54;1
202001240700;58.29;1
202001240800;66.74;1
202001240900;65;1
202001241000;61.12;1
202001241100;58.84;1
202001241200;56.61;1
202001241300;53.29;1
202001241400;52;1
202001241500;53.06;1
202001241600;54.01;1
202001241700;60.79;1
202001241800;65.1;1
202001241900;59.79;1
202001242000;49.17;1
202001242100;44.32;1
202001242200;43.7;1
202001242300;40.67;1
202001250000;36.19;2
202001250100;35.09;2
202001250200;37.01;2
202001250300;35.14;2
202001250400;33.11;2
202001250500;33.01;2
202001250600;34.12;2
202001250700;37.1;2
202001250800;42.42;2
202001250900;44.97;2
202001251000;45.96;2
202001251100;44.89;2
202001251200;43.67;2
202001251300;41.14;2
202001251400;39.61;2
202001251500;41.51;2
202001251600;43.53;2
202001251700;46.25;2
202001251800;49.99;2
202001251900;45.84;2
202001252000;43.01;2
202001252100;38.25;2
202001252200;40.57;2
202001252300;36.02;2
202001260000;34.39;3
202001260100;33.64;3
202001260200;32.4;3
202001260300;29.84;3
202001260400;29.33;3
202001260500;29.04;3
202001260600;30.02;3
202001260700;29.49;3
202001260800;31.17;3
202001260900;34.61;3
202001261000;38.92;3
202001261100;41.16;3
202001261200;41.86;3
202001261300;38.23;3
202001261400;36.03;3
202001261500;34.56;3
202001261600;35.81;3
202001261700;39.99;3
202001261800;42;3
202001261900;35.47;3
202001262000;31.27;3
202001262100;27.53;3
202001262200;29.09;3
202001262300;27.5;3
202001270000;28.09;1
202001270100;27.73;1
202001270200;26.13;1
202001270300;23.4;1
202001270400;21.98;1
202001270500;26.17;1
202001270600;28.83;1
202001270700;42.2;1
202001270800;41.56;1
202001270900;40.29;1
202001271000;42.71;1
202001271100;39.95;1
202001271200;38.02;1
202001271300;40.72;1
202001271400;43.93;1
202001271500;45.22;1
202001271600;43.17;1
202001271700;47.08;1
202001271800;51.21;1
202001271900;47.12;1
202001272000;43.86;1
202001272100;40.6;1
202001272200;36.61;1
202001272300;33.14;1
202001280000;27.54;1
202001280100;26.84;1
202001280200;25.64;1
202001280300;24.99;1
202001280400;25.17;1
202001280500;26.32;1
202001280600;31.76;1
202001280700;41.94;1
202001280800;44.94;1
202001280900;44.33;1
202001281000;42.9;1
202001281100;39.93;1
202001281200;33.98;1
202001281300;30;1
202001281400;28;1
202001281500;27.91;1
202001281600;29.68;1
202001281700;39.83;1
202001281800;39.98;1
202001281900;30.62;1
202001282000;25.8;1
202001282100;25.42;1
202001282200;25.04;1
202001282300;20.08;1
202001290000;20.44;1
202001290100;19.58;1
202001290200;19.16;1
202001290300;19.61;1
202001290400;20.46;1
202001290500;25.16;1
202001290600;29.03;1
202001290700;41.12;1
