Datetime;Spot;day_cat;hour;sine_h;cosine_h
2.01812E+11;21.39;3;17;-0.965926;-0.258819045
2.01812E+11;30.93;3;18;-1;-1.83772E-16
2.01812E+11;19.44;3;19;-0.965926;0.258819045
2.01812E+11;11.69;3;20;-0.866025;0.5
2.01812E+11;3.74;3;21;-0.707107;0.707106781
2.01812E+11;19.49;3;22;-0.5;0.866025404
2.01812E+11;14.19;3;23;-0.258819;0.965925826
2.01812E+11;4.96;1;0;0;1
2.01812E+11;2.19;1;1;0.258819;0.965925826
2.01812E+11;0.12;1;2;0.5;0.866025404
2.01812E+11;0.91;1;3;0.707107;0.707106781
2.01812E+11;0.06;1;4;0.866025;0.5
2.01812E+11;21.17;1;5;0.965926;0.258819045
2.01812E+11;44.51;1;6;1;6.12574E-17
2.01812E+11;55.97;1;7;0.965926;-0.258819045
2.01812E+11;51.18;1;8;0.866025;-0.5
2.01812E+11;52.48;1;9;0.707107;-0.707106781
2.01812E+11;48.89;1;10;0.5;-0.866025404
2.01812E+11;39.49;1;11;0.258819;-0.965925826
2.01812E+11;38.09;1;12;0;-1
2.01812E+11;43.21;1;13;-0.258819;-0.965925826
2.01812E+11;47.94;1;14;-0.5;-0.866025404
2.01812E+11;51.3;1;15;-0.707107;-0.707106781
2.01812E+11;50.59;1;16;-0.866025;-0.5
2.01812E+11;50.68;1;17;-0.965926;-0.258819045
2.01812E+11;49.14;1;18;-1;-1.83772E-16
2.01812E+11;49.39;1;19;-0.965926;0.258819045
2.01812E+11;47.73;1;20;-0.866025;0.5
2.01812E+11;39.63;1;21;-0.707107;0.707106781
2.01812E+11;39.59;1;22;-0.5;0.866025404
2.01812E+11;38.65;1;23;-0.258819;0.965925826
2.01812E+11;35.64;1;0;0;1
2.01812E+11;31.87;1;1;0.258819;0.965925826
2.01812E+11;35.26;1;2;0.5;0.866025404
2.01812E+11;35.03;1;3;0.707107;0.707106781
2.01812E+11;33.49;1;4;0.866025;0.5
2.01812E+11;33.02;1;5;0.965926;0.258819045
2.01812E+11;44.63;1;6;1;6.12574E-17
2.01812E+11;52.66;1;7;0.965926;-0.258819045
2.01812E+11;57.62;1;8;0.866025;-0.5
2.01812E+11;54.06;1;9;0.707107;-0.707106781
2.01812E+11;53.55;1;10;0.5;-0.866025404
2.01812E+11;59.75;1;11;0.258819;-0.965925826
2.01812E+11;62.73;1;12;0;-1
2.01812E+11;65.06;1;13;-0.258819;-0.965925826
2.01812E+11;65.91;1;14;-0.5;-0.866025404
2.01812E+11;67.65;1;15;-0.707107;-0.707106781
2.01812E+11;69.93;1;16;-0.866025;-0.5
2.01812E+11;81.36;1;17;-0.965926;-0.258819045
2.01812E+11;75.93;1;18;-1;-1.83772E-16
2.01812E+11;70.74;1;19;-0.965926;0.258819045
2.01812E+11;68.04;1;20;-0.866025;0.5
2.01812E+11;64.07;1;21;-0.707107;0.707106781
2.01812E+11;58.48;1;22;-0.5;0.866025404
2.01812E+11;52.4;1;23;-0.258819;0.965925826
2.01812E+11;50.02;1;0;0;1
2.01812E+11;48.7;1;1;0.258819;0.965925826
2.01812E+11;49.01;1;2;0.5;0.866025404
2.01812E+11;48.28;1;3;0.707107;0.707106781
2.01812E+11;48.69;1;4;0.866025;0.5
2.01812E+11;52.29;1;5;0.965926;0.258819045
2.01812E+11;66.47;1;6;1;6.12574E-17
2.01812E+11;85.05;1;7;0.965926;-0.258819045
2.01812E+11;90.12;1;8;0.866025;-0.5
2.01812E+11;89.68;1;9;0.707107;-0.707106781
2.01812E+11;86.88;1;10;0.5;-0.866025404
2.01812E+11;81.06;1;11;0.258819;-0.965925826
2.01812E+11;75.95;1;12;0;-1
2.01812E+11;76.41;1;13;-0.258819;-0.965925826
2.01812E+11;79.41;1;14;-0.5;-0.866025404
2.01812E+11;82.24;1;15;-0.707107;-0.707106781
2.01812E+11;82.18;1;16;-0.866025;-0.5
2.01812E+11;89.86;1;17;-0.965926;-0.258819045
2.01812E+11;83.45;1;18;-1;-1.83772E-16
2.01812E+11;77.27;1;19;-0.965926;0.258819045
2.01812E+11;69.99;1;20;-0.866025;0.5
2.01812E+11;61.9;1;21;-0.707107;0.707106781
2.01812E+11;52.6;1;22;-0.5;0.866025404
2.01812E+11;50.43;1;23;-0.258819;0.965925826
2.01812E+11;52.89;1;0;0;1
2.01812E+11;50.56;1;1;0.258819;0.965925826
2.01812E+11;49.75;1;2;0.5;0.866025404
2.01812E+11;49.04;1;3;0.707107;0.707106781
2.01812E+11;48.24;1;4;0.866025;0.5
2.01812E+11;50.91;1;5;0.965926;0.258819045
2.01812E+11;61.5;1;6;1;6.12574E-17
2.01812E+11;75.96;1;7;0.965926;-0.258819045
2.01812E+11;76.49;1;8;0.866025;-0.5
2.01812E+11;75.9;1;9;0.707107;-0.707106781
2.01812E+11;75.37;1;10;0.5;-0.866025404
2.01812E+11;74;1;11;0.258819;-0.965925826
2.01812E+11;72.98;1;12;0;-1
2.01812E+11;72.98;1;13;-0.258819;-0.965925826
2.01812E+11;74.4;1;14;-0.5;-0.866025404
2.01812E+11;78.77;1;15;-0.707107;-0.707106781
2.01812E+11;81.33;1;16;-0.866025;-0.5
2.01812E+11;88.71;1;17;-0.965926;-0.258819045
2.01812E+11;77.24;1;18;-1;-1.83772E-16
2.01812E+11;77.5;1;19;-0.965926;0.258819045
2.01812E+11;60.78;1;20;-0.866025;0.5
2.01812E+11;54.29;1;21;-0.707107;0.707106781
2.01812E+11;58.32;1;22;-0.5;0.866025404
2.01812E+11;51.92;1;23;-0.258819;0.965925826
2.01812E+11;49.69;1;0;0;1
2.01812E+11;48.83;1;1;0.258819;0.965925826
2.01812E+11;48.39;1;2;0.5;0.866025404
2.01812E+11;48.94;1;3;0.707107;0.707106781
2.01812E+11;49.69;1;4;0.866025;0.5
2.01812E+11;54.13;1;5;0.965926;0.258819045
2.01812E+11;64.98;1;6;1;6.12574E-17
2.01812E+11;77.75;1;7;0.965926;-0.258819045
2.01812E+11;90.08;1;8;0.866025;-0.5
2.01812E+11;88.93;1;9;0.707107;-0.707106781
2.01812E+11;83.9;1;10;0.5;-0.866025404
2.01812E+11;84.33;1;11;0.258819;-0.965925826
2.01812E+11;83.3;1;12;0;-1
2.01812E+11;81.81;1;13;-0.258819;-0.965925826
2.01812E+11;83.3;1;14;-0.5;-0.866025404
2.01812E+11;83.04;1;15;-0.707107;-0.707106781
2.01812E+11;84.84;1;16;-0.866025;-0.5
2.01812E+11;97.29;1;17;-0.965926;-0.258819045
2.01812E+11;83.35;1;18;-1;-1.83772E-16
2.01812E+11;75.65;1;19;-0.965926;0.258819045
2.01812E+11;72.51;1;20;-0.866025;0.5
2.01812E+11;60.79;1;21;-0.707107;0.707106781
2.01812E+11;59.42;1;22;-0.5;0.866025404
2.01812E+11;52.88;1;23;-0.258819;0.965925826
2.01812E+11;58.07;2;0;0;1
2.01812E+11;52.83;2;1;0.258819;0.965925826
2.01812E+11;52.12;2;2;0.5;0.866025404
2.01812E+11;52.74;2;3;0.707107;0.707106781
2.01812E+11;51.25;2;4;0.866025;0.5
2.01812E+11;50.78;2;5;0.965926;0.258819045
2.01812E+11;51.07;2;6;1;6.12574E-17
2.01812E+11;52.21;2;7;0.965926;-0.258819045
2.01812E+11;54.76;2;8;0.866025;-0.5
2.01812E+11;68.4;2;9;0.707107;-0.707106781
2.01812E+11;66.98;2;10;0.5;-0.866025404
2.01812E+11;68.93;2;11;0.258819;-0.965925826
2.01812E+11;64.95;2;12;0;-1
2.01812E+11;58.71;2;13;-0.258819;-0.965925826
2.01812E+11;55.35;2;14;-0.5;-0.866025404
2.01812E+11;53.89;2;15;-0.707107;-0.707106781
2.01812E+11;53.66;2;16;-0.866025;-0.5
2.01812E+11;60.32;2;17;-0.965926;-0.258819045
2.01812E+11;52.87;2;18;-1;-1.83772E-16
2.01812E+11;48.29;2;19;-0.965926;0.258819045
2.01812E+11;50.3;2;20;-0.866025;0.5
2.01812E+11;46.92;2;21;-0.707107;0.707106781
2.01812E+11;43.64;2;22;-0.5;0.866025404
2.01812E+11;36.72;2;23;-0.258819;0.965925826
2.01812E+11;36.96;3;0;0;1
2.01812E+11;38.81;3;1;0.258819;0.965925826
2.01812E+11;38.1;3;2;0.5;0.866025404
2.01812E+11;38.58;3;3;0.707107;0.707106781
2.01812E+11;38.23;3;4;0.866025;0.5
2.01812E+11;38.42;3;5;0.965926;0.258819045
2.01812E+11;38.41;3;6;1;6.12574E-17
2.01812E+11;37.08;3;7;0.965926;-0.258819045
2.01812E+11;42.76;3;8;0.866025;-0.5
2.01812E+11;47.42;3;9;0.707107;-0.707106781
2.01812E+11;47.59;3;10;0.5;-0.866025404
2.01812E+11;50.55;3;11;0.258819;-0.965925826
2.01812E+11;55.87;3;12;0;-1
2.01812E+11;54.24;3;13;-0.258819;-0.965925826
2.01812E+11;52.25;3;14;-0.5;-0.866025404
2.01812E+11;53.58;3;15;-0.707107;-0.707106781
2.01812E+11;58.45;3;16;-0.866025;-0.5
2.01812E+11;67.01;3;17;-0.965926;-0.258819045
2.01812E+11;71.1;3;18;-1;-1.83772E-16
2.01812E+11;64.95;3;19;-0.965926;0.258819045
2.01812E+11;61.61;3;20;-0.866025;0.5
2.01812E+11;60.6;3;21;-0.707107;0.707106781
2.01812E+11;50.63;3;22;-0.5;0.866025404
2.01812E+11;49.82;3;23;-0.258819;0.965925826
2.01812E+11;52.08;1;0;0;1
2.01812E+11;50.08;1;1;0.258819;0.965925826
2.01812E+11;49.92;1;2;0.5;0.866025404
2.01812E+11;49.05;1;3;0.707107;0.707106781
2.01812E+11;49.47;1;4;0.866025;0.5
2.01812E+11;52.03;1;5;0.965926;0.258819045
2.01812E+11;65.15;1;6;1;6.12574E-17
2.01812E+11;78.1;1;7;0.965926;-0.258819045
2.01812E+11;83.7;1;8;0.866025;-0.5
2.01812E+11;83.76;1;9;0.707107;-0.707106781
2.01812E+11;82;1;10;0.5;-0.866025404
2.01812E+11;80.96;1;11;0.258819;-0.965925826
2.01812E+11;79.02;1;12;0;-1
2.01812E+11;79.01;1;13;-0.258819;-0.965925826
2.01812E+11;79.03;1;14;-0.5;-0.866025404
2.01812E+11;78.98;1;15;-0.707107;-0.707106781
2.01812E+11;79.05;1;16;-0.866025;-0.5
2.01812E+11;80.9;1;17;-0.965926;-0.258819045
2.01812E+11;81.38;1;18;-1;-1.83772E-16
2.01812E+11;79;1;19;-0.965926;0.258819045
2.01812E+11;75.04;1;20;-0.866025;0.5
2.01812E+11;66.6;1;21;-0.707107;0.707106781
2.01812E+11;58.12;1;22;-0.5;0.866025404
2.01812E+11;52.95;1;23;-0.258819;0.965925826
2.01812E+11;51.16;1;0;0;1
2.01812E+11;51.02;1;1;0.258819;0.965925826
2.01812E+11;49.83;1;2;0.5;0.866025404
2.01812E+11;48.93;1;3;0.707107;0.707106781
2.01812E+11;49;1;4;0.866025;0.5
2.01812E+11;51.03;1;5;0.965926;0.258819045
2.01812E+11;58.81;1;6;1;6.12574E-17
2.01812E+11;71.23;1;7;0.965926;-0.258819045
2.01812E+11;74.63;1;8;0.866025;-0.5
2.01812E+11;72.04;1;9;0.707107;-0.707106781
2.01812E+11;69.68;1;10;0.5;-0.866025404
2.01812E+11;68.57;1;11;0.258819;-0.965925826
2.01812E+11;66.12;1;12;0;-1
2.01812E+11;66.43;1;13;-0.258819;-0.965925826
2.01812E+11;66.87;1;14;-0.5;-0.866025404
2.01812E+11;66.15;1;15;-0.707107;-0.707106781
2.01812E+11;65.9;1;16;-0.866025;-0.5
2.01812E+11;67.14;1;17;-0.965926;-0.258819045
2.01812E+11;61.05;1;18;-1;-1.83772E-16
2.01812E+11;55.07;1;19;-0.965926;0.258819045
2.01812E+11;53.53;1;20;-0.866025;0.5
2.01812E+11;50.26;1;21;-0.707107;0.707106781
2.01812E+11;48.42;1;22;-0.5;0.866025404
2.01812E+11;43.81;1;23;-0.258819;0.965925826
2.01812E+11;40.02;1;0;0;1
2.01812E+11;37.97;1;1;0.258819;0.965925826
2.01812E+11;37.03;1;2;0.5;0.866025404
2.01812E+11;35.14;1;3;0.707107;0.707106781
2.01812E+11;39.91;1;4;0.866025;0.5
2.01812E+11;42.41;1;5;0.965926;0.258819045
2.01812E+11;47.3;1;6;1;6.12574E-17
2.01812E+11;52.45;1;7;0.965926;-0.258819045
2.01812E+11;56.37;1;8;0.866025;-0.5
2.01812E+11;57.97;1;9;0.707107;-0.707106781
2.01812E+11;58.35;1;10;0.5;-0.866025404
2.01812E+11;69.7;1;11;0.258819;-0.965925826
2.01812E+11;69.19;1;12;0;-1
2.01812E+11;69.89;1;13;-0.258819;-0.965925826
2.01812E+11;69.76;1;14;-0.5;-0.866025404
2.01812E+11;69.03;1;15;-0.707107;-0.707106781
2.01812E+11;69.35;1;16;-0.866025;-0.5
2.01812E+11;69.63;1;17;-0.965926;-0.258819045
2.01812E+11;69.8;1;18;-1;-1.83772E-16
2.01812E+11;69.08;1;19;-0.965926;0.258819045
2.01812E+11;66.96;1;20;-0.866025;0.5
2.01812E+11;55.58;1;21;-0.707107;0.707106781
2.01812E+11;51.63;1;22;-0.5;0.866025404
2.01812E+11;50.08;1;23;-0.258819;0.965925826
2.01812E+11;47.62;1;0;0;1
2.01812E+11;48.18;1;1;0.258819;0.965925826
2.01812E+11;48.35;1;2;0.5;0.866025404
2.01812E+11;47.5;1;3;0.707107;0.707106781
2.01812E+11;47.72;1;4;0.866025;0.5
2.01812E+11;47.19;1;5;0.965926;0.258819045
2.01812E+11;54.37;1;6;1;6.12574E-17
2.01812E+11;66.29;1;7;0.965926;-0.258819045
2.01812E+11;68.49;1;8;0.866025;-0.5
2.01812E+11;68.4;1;9;0.707107;-0.707106781
2.01812E+11;66.6;1;10;0.5;-0.866025404
2.01812E+11;66.53;1;11;0.258819;-0.965925826
2.01812E+11;64.8;1;12;0;-1
2.01812E+11;64.79;1;13;-0.258819;-0.965925826
2.01812E+11;64.07;1;14;-0.5;-0.866025404
2.01812E+11;64.33;1;15;-0.707107;-0.707106781
2.01812E+11;60.78;1;16;-0.866025;-0.5
2.01812E+11;57.97;1;17;-0.965926;-0.258819045
2.01812E+11;57.73;1;18;-1;-1.83772E-16
2.01812E+11;55.75;1;19;-0.965926;0.258819045
2.01812E+11;49.6;1;20;-0.866025;0.5
2.01812E+11;47.79;1;21;-0.707107;0.707106781
2.01812E+11;49.83;1;22;-0.5;0.866025404
2.01812E+11;45.85;1;23;-0.258819;0.965925826
2.01812E+11;45.76;1;0;0;1
2.01812E+11;45.03;1;1;0.258819;0.965925826
2.01812E+11;42.9;1;2;0.5;0.866025404
2.01812E+11;38.03;1;3;0.707107;0.707106781
2.01812E+11;39.98;1;4;0.866025;0.5
2.01812E+11;42.8;1;5;0.965926;0.258819045
2.01812E+11;47.55;1;6;1;6.12574E-17
2.01812E+11;62.77;1;7;0.965926;-0.258819045
2.01812E+11;62.81;1;8;0.866025;-0.5
2.01812E+11;56.91;1;9;0.707107;-0.707106781
2.01812E+11;58.12;1;10;0.5;-0.866025404
2.01812E+11;59.31;1;11;0.258819;-0.965925826
2.01812E+11;61.93;1;12;0;-1
2.01812E+11;56.34;1;13;-0.258819;-0.965925826
2.01812E+11;54.34;1;14;-0.5;-0.866025404
2.01812E+11;52.8;1;15;-0.707107;-0.707106781
2.01812E+11;53.19;1;16;-0.866025;-0.5
2.01812E+11;54.42;1;17;-0.965926;-0.258819045
2.01812E+11;53.13;1;18;-1;-1.83772E-16
2.01812E+11;49.71;1;19;-0.965926;0.258819045
2.01812E+11;45.33;1;20;-0.866025;0.5
2.01812E+11;40.03;1;21;-0.707107;0.707106781
2.01812E+11;37.73;1;22;-0.5;0.866025404
2.01812E+11;30.06;1;23;-0.258819;0.965925826
2.01812E+11;-5.36;2;0;0;1
2.01812E+11;3.57;2;1;0.258819;0.965925826
2.01812E+11;-0.06;2;2;0.5;0.866025404
2.01812E+11;-0.1;2;3;0.707107;0.707106781
2.01812E+11;-0.77;2;4;0.866025;0.5
2.01812E+11;9.32;2;5;0.965926;0.258819045
2.01812E+11;16.58;2;6;1;6.12574E-17
2.01812E+11;34.56;2;7;0.965926;-0.258819045
2.01812E+11;45.36;2;8;0.866025;-0.5
2.01812E+11;47.92;2;9;0.707107;-0.707106781
2.01812E+11;48.44;2;10;0.5;-0.866025404
2.01812E+11;53.08;2;11;0.258819;-0.965925826
2.01812E+11;51.92;2;12;0;-1
2.01812E+11;52.61;2;13;-0.258819;-0.965925826
2.01812E+11;51.97;2;14;-0.5;-0.866025404
2.01812E+11;53.78;2;15;-0.707107;-0.707106781
2.01812E+11;55.04;2;16;-0.866025;-0.5
2.01812E+11;56.52;2;17;-0.965926;-0.258819045
2.01812E+11;57.07;2;18;-1;-1.83772E-16
2.01812E+11;58.4;2;19;-0.965926;0.258819045
2.01812E+11;51.92;2;20;-0.866025;0.5
2.01812E+11;50.11;2;21;-0.707107;0.707106781
2.01812E+11;47.08;2;22;-0.5;0.866025404
2.01812E+11;39.94;2;23;-0.258819;0.965925826
2.01812E+11;43.33;3;0;0;1
2.01812E+11;32.1;3;1;0.258819;0.965925826
2.01812E+11;28.34;3;2;0.5;0.866025404
2.01812E+11;24.72;3;3;0.707107;0.707106781
2.01812E+11;23;3;4;0.866025;0.5
2.01812E+11;14.81;3;5;0.965926;0.258819045
2.01812E+11;12.03;3;6;1;6.12574E-17
2.01812E+11;24.01;3;7;0.965926;-0.258819045
2.01812E+11;29.9;3;8;0.866025;-0.5
2.01812E+11;39.16;3;9;0.707107;-0.707106781
2.01812E+11;40.38;3;10;0.5;-0.866025404
2.01812E+11;46.14;3;11;0.258819;-0.965925826
2.01812E+11;49.59;3;12;0;-1
2.01812E+11;48;3;13;-0.258819;-0.965925826
2.01812E+11;46.39;3;14;-0.5;-0.866025404
2.01812E+11;51.6;3;15;-0.707107;-0.707106781
2.01812E+11;55.99;3;16;-0.866025;-0.5
2.01812E+11;63.36;3;17;-0.965926;-0.258819045
2.01812E+11;64.8;3;18;-1;-1.83772E-16
2.01812E+11;64.72;3;19;-0.965926;0.258819045
2.01812E+11;60.92;3;20;-0.866025;0.5
2.01812E+11;53.99;3;21;-0.707107;0.707106781
2.01812E+11;54.42;3;22;-0.5;0.866025404
2.01812E+11;52.32;3;23;-0.258819;0.965925826
2.01812E+11;43.01;2;0;0;1
2.01812E+11;39.93;2;1;0.258819;0.965925826
2.01812E+11;36.85;2;2;0.5;0.866025404
2.01812E+11;33.17;2;3;0.707107;0.707106781
2.01812E+11;34.37;2;4;0.866025;0.5
2.01812E+11;38.04;2;5;0.965926;0.258819045
2.01812E+11;39.99;2;6;1;6.12574E-17
2.01812E+11;49.09;2;7;0.965926;-0.258819045
2.01812E+11;52.9;2;8;0.866025;-0.5
2.01812E+11;53.39;2;9;0.707107;-0.707106781
2.01812E+11;53.1;2;10;0.5;-0.866025404
2.01812E+11;52.88;2;11;0.258819;-0.965925826
2.01812E+11;52.97;2;12;0;-1
2.01812E+11;52.46;2;13;-0.258819;-0.965925826
2.01812E+11;52.44;2;14;-0.5;-0.866025404
2.01812E+11;52.9;2;15;-0.707107;-0.707106781
2.01812E+11;53.24;2;16;-0.866025;-0.5
2.01812E+11;52.61;2;17;-0.965926;-0.258819045
2.01812E+11;51.31;2;18;-1;-1.83772E-16
2.01812E+11;50.74;2;19;-0.965926;0.258819045
2.01812E+11;49.76;2;20;-0.866025;0.5
2.01812E+11;48.53;2;21;-0.707107;0.707106781
2.01812E+11;48.38;2;22;-0.5;0.866025404
2.01812E+11;31.88;2;23;-0.258819;0.965925826
2.01812E+11;23.79;4;0;0;1
2.01812E+11;0.09;4;1;0.258819;0.965925826
2.01812E+11;-0.04;4;2;0.5;0.866025404
2.01812E+11;7.94;4;3;0.707107;0.707106781
2.01812E+11;12.48;4;4;0.866025;0.5
2.01812E+11;0.72;4;5;0.965926;0.258819045
2.01812E+11;-7.3;4;6;1;6.12574E-17
2.01812E+11;-5.68;4;7;0.965926;-0.258819045
2.01812E+11;20.34;4;8;0.866025;-0.5
2.01812E+11;24.85;4;9;0.707107;-0.707106781
2.01812E+11;14.93;4;10;0.5;-0.866025404
2.01812E+11;24.68;4;11;0.258819;-0.965925826
2.01812E+11;26.49;4;12;0;-1
2.01812E+11;5.81;4;13;-0.258819;-0.965925826
2.01812E+11;3.91;4;14;-0.5;-0.866025404
2.01812E+11;17.99;4;15;-0.707107;-0.707106781
2.01812E+11;25.4;4;16;-0.866025;-0.5
2.01812E+11;29.49;4;17;-0.965926;-0.258819045
2.01812E+11;41.79;4;18;-1;-1.83772E-16
2.01812E+11;42.4;4;19;-0.965926;0.258819045
2.01812E+11;42.53;4;20;-0.866025;0.5
2.01812E+11;36.23;4;21;-0.707107;0.707106781
2.01812E+11;39.94;4;22;-0.5;0.866025404
2.01812E+11;27.4;4;23;-0.258819;0.965925826
2.01812E+11;25.04;4;0;0;1
2.01812E+11;24.57;4;1;0.258819;0.965925826
2.01812E+11;21.71;4;2;0.5;0.866025404
2.01812E+11;23.68;4;3;0.707107;0.707106781
2.01812E+11;20.99;4;4;0.866025;0.5
2.01812E+11;28.51;4;5;0.965926;0.258819045
2.01812E+11;28.99;4;6;1;6.12574E-17
2.01812E+11;46.48;4;7;0.965926;-0.258819045
2.01812E+11;49.35;4;8;0.866025;-0.5
2.01812E+11;51.1;4;9;0.707107;-0.707106781
2.01812E+11;53.14;4;10;0.5;-0.866025404
2.01812E+11;54.88;4;11;0.258819;-0.965925826
2.01812E+11;54.25;4;12;0;-1
2.01812E+11;51.81;4;13;-0.258819;-0.965925826
2.01812E+11;51.33;4;14;-0.5;-0.866025404
2.01812E+11;51.92;4;15;-0.707107;-0.707106781
2.01812E+11;58.13;4;16;-0.866025;-0.5
2.01812E+11;66.59;4;17;-0.965926;-0.258819045
2.01812E+11;68.42;4;18;-1;-1.83772E-16
2.01812E+11;69.8;4;19;-0.965926;0.258819045
2.01812E+11;62.3;4;20;-0.866025;0.5
2.01812E+11;59.93;4;21;-0.707107;0.707106781
2.01812E+11;62.34;4;22;-0.5;0.866025404
2.01812E+11;52.4;4;23;-0.258819;0.965925826
2.01812E+11;47.41;1;0;0;1
2.01812E+11;47.1;1;1;0.258819;0.965925826
2.01812E+11;46.74;1;2;0.5;0.866025404
2.01812E+11;45.03;1;3;0.707107;0.707106781
2.01812E+11;46.02;1;4;0.866025;0.5
2.01812E+11;49.18;1;5;0.965926;0.258819045
2.01812E+11;51.03;1;6;1;6.12574E-17
2.01812E+11;58.89;1;7;0.965926;-0.258819045
2.01812E+11;64.96;1;8;0.866025;-0.5
2.01812E+11;64.61;1;9;0.707107;-0.707106781
2.01812E+11;59.01;1;10;0.5;-0.866025404
2.01812E+11;58.45;1;11;0.258819;-0.965925826
2.01812E+11;66.14;1;12;0;-1
2.01812E+11;65;1;13;-0.258819;-0.965925826
2.01812E+11;65.51;1;14;-0.5;-0.866025404
2.01812E+11;68.11;1;15;-0.707107;-0.707106781
2.01812E+11;69.22;1;16;-0.866025;-0.5
2.01812E+11;70.74;1;17;-0.965926;-0.258819045
2.01812E+11;71.97;1;18;-1;-1.83772E-16
2.01812E+11;71.25;1;19;-0.965926;0.258819045
2.01812E+11;70;1;20;-0.866025;0.5
2.01812E+11;62.56;1;21;-0.707107;0.707106781
2.01812E+11;64.62;1;22;-0.5;0.866025404
2.01812E+11;56.81;1;23;-0.258819;0.965925826
2.01812E+11;50.04;1;0;0;1
2.01812E+11;50;1;1;0.258819;0.965925826
2.01812E+11;49.19;1;2;0.5;0.866025404
2.01812E+11;48.51;1;3;0.707107;0.707106781
2.01812E+11;48.07;1;4;0.866025;0.5
2.01812E+11;49.82;1;5;0.965926;0.258819045
2.01812E+11;52.03;1;6;1;6.12574E-17
2.01812E+11;62.63;1;7;0.965926;-0.258819045
2.01812E+11;65.77;1;8;0.866025;-0.5
2.01812E+11;67.1;1;9;0.707107;-0.707106781
2.01812E+11;66.27;1;10;0.5;-0.866025404
2.01812E+11;66.36;1;11;0.258819;-0.965925826
2.01812E+11;63.42;1;12;0;-1
2.01812E+11;63.92;1;13;-0.258819;-0.965925826
2.01812E+11;64.64;1;14;-0.5;-0.866025404
2.01812E+11;63.35;1;15;-0.707107;-0.707106781
2.01812E+11;66.01;1;16;-0.866025;-0.5
2.01812E+11;67.98;1;17;-0.965926;-0.258819045
2.01812E+11;70.16;1;18;-1;-1.83772E-16
2.01812E+11;68.93;1;19;-0.965926;0.258819045
2.01812E+11;66;1;20;-0.866025;0.5
2.01812E+11;59.91;1;21;-0.707107;0.707106781
2.01812E+11;54;1;22;-0.5;0.866025404
2.01812E+11;51.01;1;23;-0.258819;0.965925826
2.01812E+11;56.69;2;0;0;1
2.01812E+11;49.87;2;1;0.258819;0.965925826
2.01812E+11;48.9;2;2;0.5;0.866025404
2.01812E+11;47.15;2;3;0.707107;0.707106781
2.01812E+11;46.79;2;4;0.866025;0.5
2.01812E+11;47.21;2;5;0.965926;0.258819045
2.01812E+11;48.01;2;6;1;6.12574E-17
2.01812E+11;50.02;2;7;0.965926;-0.258819045
2.01812E+11;52.26;2;8;0.866025;-0.5
2.01812E+11;60.41;2;9;0.707107;-0.707106781
2.01812E+11;62.01;2;10;0.5;-0.866025404
2.01812E+11;60.09;2;11;0.258819;-0.965925826
2.01812E+11;58.97;2;12;0;-1
2.01812E+11;54.91;2;13;-0.258819;-0.965925826
2.01812E+11;51.14;2;14;-0.5;-0.866025404
2.01812E+11;50.79;2;15;-0.707107;-0.707106781
2.01812E+11;51.28;2;16;-0.866025;-0.5
2.01812E+11;52.89;2;17;-0.965926;-0.258819045
2.01812E+11;52;2;18;-1;-1.83772E-16
2.01812E+11;48.35;2;19;-0.965926;0.258819045
2.01812E+11;39.76;2;20;-0.866025;0.5
2.01812E+11;25.45;2;21;-0.707107;0.707106781
2.01812E+11;24.84;2;22;-0.5;0.866025404
2.01812E+11;-3.71;2;23;-0.258819;0.965925826
2.01812E+11;13.75;3;0;0;1
2.01812E+11;0.02;3;1;0.258819;0.965925826
2.01812E+11;5.88;3;2;0.5;0.866025404
2.01812E+11;2.09;3;3;0.707107;0.707106781
2.01812E+11;1.36;3;4;0.866025;0.5
2.01812E+11;-9.9;3;5;0.965926;0.258819045
2.01812E+11;-16.77;3;6;1;6.12574E-17
2.01812E+11;-19.43;3;7;0.965926;-0.258819045
2.01812E+11;30.94;3;8;0.866025;-0.5
2.01812E+11;42.1;3;9;0.707107;-0.707106781
2.01812E+11;49.54;3;10;0.5;-0.866025404
2.01812E+11;51.16;3;11;0.258819;-0.965925826
2.01812E+11;51.16;3;12;0;-1
2.01812E+11;49.64;3;13;-0.258819;-0.965925826
2.01812E+11;46.19;3;14;-0.5;-0.866025404
2.01812E+11;47.64;3;15;-0.707107;-0.707106781
2.01812E+11;48.33;3;16;-0.866025;-0.5
2.01812E+11;58.4;3;17;-0.965926;-0.258819045
2.01812E+11;62.43;3;18;-1;-1.83772E-16
2.01812E+11;62.94;3;19;-0.965926;0.258819045
2.01812E+11;62.42;3;20;-0.866025;0.5
2.01812E+11;54.28;3;21;-0.707107;0.707106781
2.01812E+11;55.63;3;22;-0.5;0.866025404
2.01812E+11;55;3;23;-0.258819;0.965925826
2.01812E+11;50.94;2;0;0;1
2.01812E+11;49.57;2;1;0.258819;0.965925826
2.01812E+11;48.32;2;2;0.5;0.866025404
2.01812E+11;45.89;2;3;0.707107;0.707106781
2.01812E+11;45.47;2;4;0.866025;0.5
2.01812E+11;47.11;2;5;0.965926;0.258819045
2.01812E+11;49.12;2;6;1;6.12574E-17
2.01812E+11;53.79;2;7;0.965926;-0.258819045
2.01812E+11;57.47;2;8;0.866025;-0.5
2.01812E+11;61.52;2;9;0.707107;-0.707106781
2.01812E+11;62.64;2;10;0.5;-0.866025404
